"x";"y";"pop"
"19441";353804.84045;6788334.29;2
"19442";353805.05045;6790241.96;2
"19443";353805.28045;6787112.21;2
"19444";353805.38045;6787368.51;2
"19445";353805.58045;6788361.8;1
"19446";353805.78045;6789862.67;2
"19447";353805.98045;6792320.46;2
"19448";353806.23045;6792398.83;2
"19449";353806.57045;6788205.47;7
"19450";353806.64045;6791996.39;3
"19451";353806.84045;6788274.28;2
"19452";353806.85045;6792377.26;3
"19453";353807.03045;6789898.29;2
"19454";353807.06045;6787615.73;5
"19455";353807.08045;6790020.53;1
"19456";353807.08045;6790225.48;6
"19457";353807.12045;6792385.77;1
"19458";353807.16045;6792366.17;3
"19459";353807.36045;6792391.49;1
"19460";353807.38045;6790817.4;4
"19461";353807.40045;6788345.26;1
"19462";353807.60045;6792014.58;4
"19463";353807.79045;6789985.23;1
"19464";353807.82045;6792026.95;5
"19465";353807.93045;6788864.94;2
"19466";353808.01045;6789604;6
"19467";353808.08045;6792358.05;3
"19468";353808.10045;6792037.2;4
"19469";353808.29045;6792312.53;2
"19470";353808.37045;6792047.83;2
"19471";353808.44045;6792306.39;3
"19472";353808.52045;6787795.35;6
"19473";353808.58045;6788429.77;1
"19474";353808.60045;6787388.35;5
"19475";353808.66045;6789919.33;2
"19476";353808.85045;6786384.5;30
"19477";353808.98045;6787185.5;4
"19478";353809.12045;6792526.59;6
"19479";353809.34045;6788112.91;2
"19480";353809.39045;6788180.31;1
"19481";353809.86045;6792350.13;2
"19482";353810.25045;6792334.09;2
"19483";353810.30045;6789779.52;2
"19484";353810.51045;6792341.8;2
"19485";353810.59045;6788473.11;5
"19486";353810.86045;6790244.63;1
"19487";353811.13045;6790694.61;1
"19488";353811.16045;6789903.45;2
"19489";353811.23045;6790073.71;4
"19490";353811.29045;6788153.82;3
"19491";353811.82045;6790233.99;2
"19492";353811.86045;6787115.18;1
"19493";353812.20045;6787632.12;2
"19494";353812.35045;6789635.53;1
"19495";353812.71045;6788165.84;2
"19496";353812.72045;6791294.9;1
"19497";353813.15045;6788355.2;2
"19498";353813.45045;6788844.99;4
"19499";353813.74045;6789823.53;2
"19500";353813.88045;6792410.15;5
"19501";353814.38045;6787226.3;2
"19502";353814.64045;6791625.69;20
"19503";353814.74045;6787415.81;1
"19504";353814.75045;6787597.84;5
"19505";353814.77045;6788365.04;3
"19506";353814.97045;6791966.68;4
"19507";353814.99045;6787477.19;4
"19508";353815.21045;6791996.32;5
"19509";353815.26045;6789834.12;4
"19510";353815.47045;6790833.18;2
"19511";353815.68045;6792397.59;3
"19512";353815.69045;6787165.6;1
"19513";353815.83045;6789729.71;2
"19514";353815.94045;6792016.63;2
"19515";353816.05045;6792006.75;3
"19516";353816.07045;6790020.6;1
"19517";353816.18045;6792383.39;4
"19518";353816.20045;6792359.95;3
"19519";353816.48045;6791850.41;2
"19520";353816.58045;6790885.59;2
"19521";353816.58045;6792025.95;2
"19522";353816.86045;6791350.7;35
"19523";353816.86045;6792526.7;1
"19524";353816.88045;6787641.62;2
"19525";353817.05045;6792370.9;4
"19526";353817.38045;6789955.74;2
"19527";353817.41045;6788102.23;1
"19528";353817.69045;6788372.27;2
"19529";353817.73045;6790870.61;1
"19530";353817.76045;6789985.06;2
"19531";353817.88045;6788877.6;17
"19532";353818.06045;6789702.08;1
"19533";353818.25045;6792049.24;2
"19534";353818.54045;6792037.3;4
"19535";353818.98045;6788277.07;2
"19536";353819.39045;6787667.56;1
"19537";353819.52045;6792345.68;4
"19538";353819.63045;6787655.02;1
"19539";353819.65045;6787402.67;2
"19540";353819.66045;6789684.55;1
"19541";353820.84045;6788217.67;2
"19542";353820.97045;6787494.29;1
"19543";353821.02045;6792335.41;5
"19544";353821.35045;6790113.95;2
"19545";353821.36045;6788786.02;5
"19546";353821.39045;6787585.05;1
"19547";353821.42045;6790713.81;2
"19548";353821.52045;6792307.96;1
"19549";353821.55045;6789675.54;3
"19550";353821.75045;6787469.37;2
"19551";353821.81045;6788412;1
"19552";353821.93045;6789586.26;2
"19553";353822.10045;6788142.03;1
"19554";353822.11045;6790862.2;2
"19555";353822.21045;6790246.15;1
"19556";353822.39045;6787115.95;4
"19557";353822.62045;6788804.24;2
"19558";353822.69045;6792322.65;3
"19559";353822.83045;6788125.37;2
"19560";353822.90045;6789781.38;2
"19561";353823.35045;6787676.19;5
"19562";353823.36045;6787165.29;4
"19563";353823.97045;6788775.17;4
"19564";353824.16045;6788099.25;1
"19565";353824.17045;6791090.74;13
"19566";353824.30045;6792526.56;2
"19567";353824.42045;6790764.05;6
"19568";353824.46045;6791108.85;8
"19569";353824.73045;6791795.31;3
"19570";353825.23045;6787242.36;1
"19571";353825.30045;6791124.96;11.5
"19572";353825.41045;6791966.04;2
"19573";353825.42045;6792434.78;1
"19574";353825.44045;6791955.2;12.5
"19575";353825.48045;6790695.04;3
"19576";353825.51045;6787590.12;1
"19577";353825.74045;6790144.71;3
"19578";353826.28045;6788160.65;1
"19579";353826.56045;6788152.39;1
"19580";353826.61045;6787685.89;2
"19581";353826.72045;6787114.32;4
"19582";353826.76045;6787416.15;1
"19583";353826.78045;6791075.61;12
"19584";353827.06045;6787251.97;1
"19585";353827.51045;6790149.75;8
"19586";353827.54045;6788232.89;1
"19587";353827.68045;6789920.97;2
"19588";353827.88045;6789730.29;2
"19589";353827.91045;6789821.67;5
"19590";353827.95045;6791276.49;4
"19591";353828.38045;6790918.67;2
"19592";353828.66045;6792443.87;3
"19593";353829.05045;6787824.51;1
"19594";353829.11045;6786584.8;137.5
"19595";353829.11045;6787262.63;5
"19596";353829.34045;6787695.21;2
"19597";353829.58045;6788868.77;25
"19598";353829.65045;6786868.78;129
"19599";353830.15045;6788196.21;4
"19600";353830.52045;6789983.17;7
"19601";353830.62045;6788177.7;5
"19602";353830.67045;6790853.24;1
"19603";353830.84045;6787044.54;5
"19604";353831.13045;6789878.44;6
"19605";353831.30045;6787237.36;2
"19606";353831.46045;6787054.03;2
"19607";353831.72045;6787164.96;1
"19608";353832.01045;6787601.03;1
"19609";353832.14045;6787462.72;4
"19610";353832.15045;6787063.08;2
"19611";353832.18045;6789662.01;2
"19612";353832.18045;6792526.97;1
"19613";353832.39045;6791855.41;2
"19614";353832.50045;6788205.24;4
"19615";353832.68045;6787272.43;3
"19616";353832.88045;6787074.02;4
"19617";353832.89045;6788187.77;4
"19618";353833.01045;6789630.83;4
"19619";353833.21045;6787013.54;80.5
"19620";353833.41045;6790709.56;2
"19621";353833.44045;6789789.44;5
"19622";353833.52045;6789011.96;2
"19623";353833.65045;6789617.64;3
"19624";353833.69045;6790689.06;1
"19625";353833.74045;6787111.25;4
"19626";353833.74045;6789642.27;2
"19627";353834.02045;6790265.45;2
"19628";353834.07045;6792452.13;3
"19629";353834.13045;6787704.56;4
"19630";353834.49045;6793291.23;1
"19631";353834.59045;6787623.46;1
"19632";353834.77045;6788089.73;1
"19633";353834.83045;6787717.1;1
"19634";353834.95045;6787281.58;2
"19635";353835.19045;6787610.91;1
"19636";353835.44045;6787218.86;2
"19637";353835.85045;6791965.02;2
"19638";353835.89045;6787408.86;4
"19639";353835.99045;6787247.74;1
"19640";353836.19045;6788490.51;4
"19641";353836.21045;6787659;2
"19642";353836.66045;6790127.7;2
"19643";353836.83045;6788472.39;4
"19644";353837.30045;6792435.29;1
"19645";353837.44045;6791784.72;3
"19646";353837.53045;6789954.06;4
"19647";353837.94045;6791727.13;2
"19648";353837.97045;6792459.42;4
"19649";353838.08045;6786333.69;51
"19650";353838.11045;6787728.64;2
"19651";353839.06045;6790700.28;4
"19652";353839.24045;6790847.59;2
"19653";353839.35045;6787643.02;3
"19654";353839.57045;6788964.99;1
"19655";353839.62045;6791800.57;1
"19656";353839.65045;6787164.9;2
"19657";353839.69045;6787489.94;1
"19658";353840.54045;6787295.95;3
"19659";353840.65045;6791698.43;2
"19660";353840.84045;6788819.72;3
"19661";353840.85045;6791762.16;2
"19662";353840.89045;6787111.39;2
"19663";353841.32045;6787739.2;1
"19664";353841.38045;6791492.33;47
"19665";353841.68045;6789831.41;4
"19666";353842.04045;6793488.21;2
"19667";353842.13045;6790188.87;7
"19668";353842.31045;6793293.38;2
"19669";353842.39045;6787256.42;3
"19670";353842.49045;6786665.41;213
"19671";353842.55045;6789879.29;4
"19672";353842.72045;6788087.72;1
"19673";353843.07045;6790772.06;2
"19674";353843.10045;6792465.71;4
"19675";353843.68045;6789618.05;2
"19676";353843.75045;6790840.2;1
"19677";353844.15045;6787310.55;2
"19678";353844.18045;6788217.76;1
"19679";353844.26045;6788291.29;5
"19680";353844.63045;6791964.61;7
"19681";353844.66045;6790761.56;2
"19682";353844.70045;6787145.95;1
"19683";353844.80045;6787138.2;4
"19684";353844.93045;6787064.3;2
"19685";353844.96045;6790684.76;3
"19686";353844.96045;6792525.28;5
"19687";353845.25045;6791074.71;13
"19688";353845.34045;6792473.22;4
"19689";353845.44045;6787153.52;4
"19690";353845.54045;6787320.58;4
"19691";353845.55045;6789986.45;1
"19692";353845.62045;6789588.22;5
"19693";353845.87045;6789737.57;1
"19694";353846.16045;6792452.83;2
"19695";353846.41045;6787265.56;4
"19696";353846.42045;6788395.03;2
"19697";353846.50045;6791858.36;1
"19698";353846.61045;6786387.16;33
"19699";353846.76045;6793286.67;2
"19700";353846.86045;6788117.73;3
"19701";353847.29045;6791610.58;2
"19702";353847.32045;6788102.88;3
"19703";353847.38045;6789960.19;6
"19704";353847.56045;6787106.91;3
"19705";353847.74045;6787653.2;2
"19706";353847.79045;6787053.18;1
"19707";353847.83045;6788440.02;4
"19708";353848.04045;6787331.26;4
"19709";353848.17045;6791933.64;22
"19710";353848.35045;6787164.75;4
"19711";353848.70045;6791728.06;2
"19712";353848.89045;6787487.69;7
"19713";353848.93045;6790746.85;3
"19714";353849.13045;6793442.09;2
"19715";353849.14045;6788345.56;1
"19716";353849.33045;6787274.93;3
"19717";353849.45045;6786805.21;14
"19718";353849.62045;6787458.21;20.5
"19719";353849.75045;6792480.31;5
"19720";353850.27045;6790944.32;2
"19721";353850.32045;6786486.27;230.5
"19722";353850.39045;6793334.69;4
"19723";353850.62045;6790701.43;1
"19724";353850.64045;6788329.05;2
"19725";353850.75045;6792434.19;2
"19726";353850.83045;6788484.62;2
"19727";353850.99045;6788360.23;15
"19728";353851.62045;6787341.49;2
"19729";353852.25045;6791779.22;1
"19730";353852.35045;6788813.85;1
"19731";353852.35045;6792362.69;2
"19732";353852.64045;6790677.94;2
"19733";353853.00045;6787625.95;2.5
"19734";353853.32045;6791650.21;3
"19735";353853.35045;6787392.58;6
"19736";353853.39045;6789881.16;2
"19737";353853.77045;6791620.01;1
"19738";353853.93045;6792521.67;5
"19739";353854.04045;6792424.35;3
"19740";353854.23045;6793294.6;1
"19741";353854.36045;6791994.13;3
"19742";353854.50045;6788314.6;1
"19743";353854.64045;6787284.04;1
"19744";353854.66045;6792054.16;2
"19745";353854.69045;6791700.36;1
"19746";353855.18045;6792004.01;2
"19747";353855.19045;6787351.07;2
"19748";353855.21045;6787559.5;4
"19749";353855.22045;6787747.64;4
"19750";353855.29045;6791711.63;2
"19751";353855.47045;6791640.47;3
"19752";353855.50045;6787670.8;3
"19753";353855.55045;6788239.63;10
"19754";353855.83045;6792015.01;3
"19755";353856.10045;6792024.69;2
"19756";353856.23045;6787921.91;224.5
"19757";353856.26045;6792035.32;2
"19758";353856.30045;6789967.03;1
"19759";353856.65045;6788294.44;4
"19760";353856.88045;6793426.56;1
"19761";353856.90045;6791627.4;2
"19762";353857.12045;6787399.53;2
"19763";353857.13045;6791277.4;3
"19764";353857.39045;6787052.76;4
"19765";353857.51045;6791298.28;4
"19766";353857.66045;6789730.91;5
"19767";353857.67045;6787360.22;1
"19768";353857.72045;6788156.22;3
"19769";353858.02045;6787776.2;2
"19770";353858.02045;6788393.72;4
"19771";353858.17045;6792326.99;1
"19772";353858.24045;6789985.49;1
"19773";353858.28045;6789709.83;6
"19774";353858.39045;6787484.39;3
"19775";353858.44045;6787294.28;1
"19776";353858.65045;6787809.1;56
"19777";353858.91045;6790898.23;8
"19778";353858.92045;6791726.19;4
"19779";353859.16045;6787766.65;1
"19780";353859.21044;6788108.08;6
"19781";353859.38045;6787448.53;2
"19782";353859.51045;6787063.06;4
"19783";353859.54045;6787369.45;4
"19784";353859.60045;6788442.43;5
"19785";353859.60045;6790953.49;1
"19786";353859.98045;6787756.67;2
"19787";353859.99045;6787680.14;4
"19788";353860.13045;6788780.56;22
"19789";353860.69045;6793100.18;4
"19790";353860.99045;6792517.8;1
"19791";353861.30045;6790674.69;2
"19792";353861.57045;6790872.4;2
"19793";353861.81045;6791073.61;11
"19794";353862.00045;6789642.6;1
"19795";353862.01045;6787303.2;2
"19796";353862.80045;6787693.89;2
"19797";353862.82045;6791790.14;2
"19798";353862.92045;6787201.54;1
"19799";353863.12045;6791323.82;1
"19800";353863.25045;6790704.58;5
"19801";353863.40045;6787312.57;4
"19802";353863.82044;6788136.13;5
"19803";353863.82045;6790774.29;7
"19804";353863.90045;6793471.84;2
"19805";353863.98045;6790743.92;2
"19806";353864.36045;6787322.17;1
"19807";353865.28045;6790756.92;1
"19808";353865.32045;6787602.04;2
"19809";353865.35045;6788357.17;4
"19810";353865.50045;6787708.23;3
"19811";353865.55045;6787388.31;1
"19812";353865.75045;6791778.85;2
"19813";353865.78045;6791711.02;1
"19814";353865.80045;6791651.39;2
"19815";353865.94045;6788301.75;5
"19816";353865.99045;6789972.74;2
"19817";353866.11045;6788393.34;5
"19818";353866.14045;6789790.9;6
"19819";353866.18045;6792423.96;4
"19820";353866.20044;6788225.21;3
"19821";353867.04045;6787554.15;1
"19822";353867.26045;6792197.79;2
"19823";353867.30045;6787052.57;2
"19824";353867.36045;6792514.12;1
"19825";353867.79045;6793147.31;3
"19826";353867.91044;6788221.31;1
"19827";353868.04045;6792364.61;3
"19828";353868.63045;6792149.98;3
"19829";353868.77045;6787446.6;4
"19830";353868.96045;6790668.82;3
"19831";353869.20045;6789667.1;4
"19832";353869.34045;6786360.3;24
"19833";353869.34045;6792299.96;3
"19834";353869.35045;6790959.06;3
"19835";353869.36045;6788837.17;64.5
"19836";353869.44045;6787329.12;2
"19837";353869.50045;6792353.97;3
"19838";353869.59045;6789731.05;2
"19839";353869.60045;6792437.59;4
"19840";353869.68045;6791844.61;2
"19841";353869.73045;6788444.23;4
"19842";353870.03045;6791274.42;2
"19843";353870.05045;6787728.01;3
"19844";353870.24045;6789702.76;5
"19845";353870.64045;6787572.34;2
"19846";353871.16045;6791720.97;2
"19847";353871.22045;6789913.72;5
"19848";353871.31045;6787540.29;4
"19849";353871.35045;6792053.27;2
"19850";353871.37045;6792122.06;4
"19851";353871.43045;6789604.85;39
"19852";353871.47045;6787717.25;1
"19853";353871.60045;6791399.36;20
"19854";353871.60045;6792083.16;2
"19855";353871.83045;6789988.71;5
"19856";353871.86045;6787062.24;1
"19857";353871.99045;6788493.96;2
"19858";353872.26045;6792097.54;2
"19859";353872.26045;6792218.19;1
"19860";353872.52045;6791298.64;1
"19861";353872.61045;6791795.43;1
"19862";353872.87045;6790737.38;1
"19863";353873.46044;6788314.81;10
"19864";353873.52045;6786053.34;1
"19865";353873.55045;6792160.6;8
"19866";353873.62045;6792315.16;3.5
"19867";353873.63045;6792171.25;5
"19868";353873.75045;6790909.52;4
"19869";353873.88045;6787337.82;4
"19870";353873.90045;6787469.6;4
"19871";353873.92045;6788994.59;53
"19872";353874.16045;6792510.28;3
"19873";353874.26045;6789621.1;1
"19874";353874.34045;6788393.07;3
"19875";353874.38045;6787586.93;2
"19876";353874.47045;6793340.05;2
"19877";353874.80045;6791781.08;3
"19878";353874.91045;6787383.22;5
"19879";353875.00044;6788223.43;2
"19880";353875.05045;6787546.39;2
"19881";353875.18045;6793495.81;2
"19882";353875.42045;6786895.77;155.5
"19883";353875.57045;6790765.19;4
"19884";353875.58045;6791944.19;15
"19885";353875.59045;6789632.43;4
"19886";353875.68044;6788054.78;1
"19887";353875.95045;6787051.63;5
"19888";353875.96044;6788123.9;5
"19889";353876.04045;6789826.07;2
"19890";353876.23044;6788251.11;1
"19891";353876.36044;6788188.3;5
"19892";353876.78045;6789652.22;4
"19893";353876.81045;6791651.3;1
"19894";353877.10045;6786767.19;39
"19895";353877.58045;6790661.57;4
"19896";353877.79045;6789978.01;1
"19897";353877.82045;6787734.59;5
"19898";353877.84045;6791830.96;2
"19899";353877.99045;6793109.98;1
"19900";353878.14045;6787441.56;2
"19901";353878.37045;6787463.05;1
"19902";353878.55045;6787346.29;4
"19903";353878.64045;6793040.01;2
"19904";353878.70044;6788141.05;2
"19905";353878.78045;6792440.56;1
"19906";353878.79045;6792422.54;4
"19907";353879.01045;6790855.39;4
"19908";353879.29045;6791073.81;13
"19909";353879.51044;6788098.14;21
"19910";353879.60045;6791710.91;2
"19911";353879.90044;6788446.14;1
"19912";353880.23045;6789802.26;8
"19913";353880.41044;6788328.05;15
"19914";353880.55045;6787222.98;3
"19915";353881.24045;6793452.89;1
"19916";353881.26045;6787564.08;2
"19917";353881.67045;6792506.32;3
"19918";353881.70045;6791994.48;3
"19919";353881.97045;6792366.1;4
"19920";353881.98045;6788494.46;1
"19921";353882.00045;6787231.34;2
"19922";353882.00045;6792000.62;3
"19923";353882.01045;6787747.13;2
"19924";353882.02045;6786048.19;2
"19925";353882.06044;6788341.63;1
"19926";353882.10044;6788176.3;2
"19927";353882.18045;6789683.91;3
"19928";353882.19045;6790980.51;1
"19929";353882.39044;6788006.48;1
"19930";353882.39045;6787157.11;67
"19931";353882.51045;6788826.56;15
"19932";353882.54044;6788261.24;4
"19933";353882.90045;6793208;3
"19934";353883.17045;6789990.5;1
"19935";353883.27045;6790731.71;1
"19936";353883.32045;6790885.54;5
"19937";353883.37044;6788150.39;1
"19938";353883.64045;6790925.07;3
"19939";353883.92045;6790203.34;51.5
"19940";353883.94044;6788360.46;5
"19941";353883.96044;6788402.4;5
"19942";353884.00045;6790674.85;2
"19943";353884.21045;6791088.42;14
"19944";353884.25045;6791808.9;2
"19945";353884.62045;6786827.91;37.5
"19946";353884.65045;6791105.17;9
"19947";353884.96045;6792010.29;2
"19948";353885.11045;6792444.59;2
"19949";353885.50045;6791398.56;29
"19950";353885.57045;6787050.92;4
"19951";353885.78045;6793485.64;4
"19952";353885.85045;6791123.46;16
"19953";353885.96045;6789740.31;19
"19954";353886.23045;6792020.64;7
"19955";353886.27045;6789983.13;1
"19956";353886.30045;6791723.92;2
"19957";353886.31044;6788158.8;7
"19958";353886.82045;6787192.63;1
"19959";353886.89045;6791322.64;1
"19960";353887.38045;6791307.94;2
"19961";353887.69045;6792049.3;2
"19962";353887.69045;6792351.31;5
"19963";353887.70045;6787460.63;1
"19964";353887.74044;6788020.15;1
"19965";353888.00045;6787069.87;1
"19966";353888.03045;6787249.06;1
"19967";353888.57045;6792090.6;4
"19968";353888.57045;6792502.89;4
"19969";353888.66044;6788034.83;2
"19970";353888.73045;6787573.14;1
"19971";353888.75045;6789827.08;5
"19972";353888.84045;6790653.66;2
"19973";353888.85045;6787256.57;5
"19974";353888.88045;6790783.84;2
"19975";353889.14045;6789668.96;2
"19976";353889.21045;6787757.79;2
"19977";353889.36045;6792286.94;2
"19978";353889.70045;6786042.22;3
"19979";353889.91044;6787989.78;3
"19980";353890.04045;6789704.91;6
"19981";353890.49044;6788127.88;1
"19982";353890.66045;6792265.28;4
"19983";353890.79044;6788449.18;2
"19984";353891.08045;6787355.14;1
"19985";353891.16045;6787525.61;2
"19986";353891.48045;6787447.55;4
"19987";353891.74044;6788402.34;2
